id_client,wilaya,type_client,favorite_category,favorite_payment,total_orders,total_spent,average_order,total_quantity,average_quantity_per_order,days_since_last_order,Retention Score,Retention Level,Recommended Strategy
CLT_00525,Béjaïa,B2C,Sanitaire,Paiement à la livraison,1,661.02,661.02,1.0,1.0,,0.0836442653689062,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00526,El Oued,B2C,Non catégorisé,Paiement à la livraison,2,55836.06,27918.03,4.0,2.0,,0.13482204460189134,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00527,Timimoun,B2C,Électricité,Paiement à la livraison,2,10831.69,5415.845,3.0,1.5,488.0,0.11678701989488065,Low,Launch a win-back campaign with personalized promotions.
CLT_00528,Tissemsilt,B2C,Électricité,Paiement à la livraison,1,2666.89,2666.89,3.0,3.0,,0.0959135959762066,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00529,Blida,B2C,Sanitaire,Paiement à la livraison,4,18191.39,4547.8475,4.0,1.0,,0.10353552941846797,Low,Promote bundles or complementary products to increase basket size.
CLT_00530,Mostaganem,B2C,Électricité,Paiement à la livraison,3,17664.4,5888.133333333334,10.0,3.3333333333333335,,0.14676140231197657,Low,Send personalized recommendations based on the customer's preferred category.
CLT_00531,Saïda,B2C,Sanitaire,Paiement à la livraison,1,5124.99,5124.99,1.0,1.0,,0.08389001953031534,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00532,Oran,B2C,Sanitaire,Paiement à la livraison,2,19187.95,9593.975,2.0,1.0,,0.10114594444872624,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00533,Blida,B2C,Non catégorisé,Paiement à la livraison,2,1894.63,947.315,2.0,1.0,1305.0,0.10187738029695706,Low,Launch a win-back campaign with personalized promotions.
CLT_00534,Constantine,B2C,Sanitaire,Paiement à la livraison,1,92999.32,92999.32,1.0,1.0,,0.0329084217736202,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00535,Béjaïa,B2C,Sanitaire,Paiement à la livraison,1,3555.86,3555.86,1.0,1.0,663.0,0.08001631043044397,Low,Launch a win-back campaign with personalized promotions.
CLT_00536,Biskra,B2C,Sanitaire,Paiement à la livraison,1,10485.22,10485.22,1.0,1.0,214.0,0.09169404043390339,Low,Launch a win-back campaign with personalized promotions.
CLT_00537,Laghouat,B2C,Électricité,Paiement à la livraison,1,1791.6,1791.6,1.0,1.0,,0.09431384555363177,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00538,Tissemsilt,B2C,Électricité,Paiement à la livraison,5,13035.4,2607.08,14.0,2.8,,0.139638792384265,Low,Promote bundles or complementary products to increase basket size.
CLT_00539,Alger,B2C,Non catégorisé,CIB / EDAHABIA,1,10722.27,10722.27,1.0,1.0,126.0,0.12103653746010438,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00540,Relizane,B2C,Électricité,Paiement à la livraison,2,2448.0699999999997,1224.0349999999999,4.0,2.0,,0.10667215814750089,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00541,Guelma,B2C,Sanitaire,Paiement à la livraison,2,12755.49,6377.745,2.0,1.0,,0.12436283883976233,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00542,Sétif,B2C,Électricité,CIB / EDAHABIA,1,27965.48,27965.48,2.0,2.0,,0.042242930134837424,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00543,Oran,B2C,Sanitaire,Paiement à la livraison,2,28180.61,14090.305,2.0,1.0,1064.0,0.09219132135573868,Low,Launch a win-back campaign with personalized promotions.
CLT_00544,Médéa,B2C,Sanitaire,CIB / EDAHABIA,2,118838.54000000001,59419.270000000004,2.0,1.0,,0.06808641830898023,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00545,Ghardaïa,B2C,Électricité,Paiement à la livraison,1,12254.03,12254.03,12.0,12.0,,0.07013729516062271,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00546,Alger,B2C,Électricité,Paiement à la livraison,1,351.03,351.03,1.0,1.0,,0.1410044475867983,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00547,Boumerdès,B2C,Sanitaire,Paiement à la livraison,1,1048.52,1048.52,1.0,1.0,,0.08598155469777513,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00548,Aïn Témouchent,B2C,Électricité,Paiement à la livraison,5,61083.23,12216.646,7.0,1.4,583.0,0.19195821900921073,Low,Launch a win-back campaign with personalized promotions.
CLT_00549,Médéa,B2C,Électricité,Paiement à la livraison,3,31961.67,10653.89,3.0,1.0,,0.13834469393480878,Low,Send personalized recommendations based on the customer's preferred category.
CLT_00550,Relizane,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,,0.06560827546735323,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00551,Mostaganem,B2C,Sanitaire,Paiement à la livraison,1,94822.83,94822.83,1.0,1.0,,0.04023560017159922,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00552,Saïda,B2C,Sanitaire,Paiement à la livraison,3,79322.94,26440.98,3.0,1.0,1028.0,0.11566733873364103,Low,Launch a win-back campaign with personalized promotions.
CLT_00553,Tlemcen,B2C,Sanitaire,Paiement à la livraison,2,134771.51,67385.755,2.0,1.0,422.0,0.10517673319182311,Low,Launch a win-back campaign with personalized promotions.
CLT_00554,Sétif,B2C,Sanitaire,Paiement à la livraison,2,10708.599999999999,5354.299999999999,2.0,1.0,216.0,0.07966281639076465,Low,Launch a win-back campaign with personalized promotions.
CLT_00555,Blida,B2C,Sanitaire,Paiement à la livraison,1,23432.18,23432.18,1.0,1.0,,0.059824115574786056,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00556,Tipaza,B2C,Sanitaire,Paiement à la livraison,2,282644.98,141322.49,2.0,1.0,396.0,0.09619495519167184,Low,Launch a win-back campaign with personalized promotions.
CLT_00557,Batna,B2C,Pièces de rechange pour S.A.V.,Paiement à la livraison,17,138669.28,8157.016470588235,42.0,2.4705882352941178,4.0,0.690068874123531,Medium,Send personalized recommendations based on the customer's preferred category.
CLT_00558,Biskra,B2C,Sanitaire,Paiement à la livraison,7,69562.58,9937.511428571428,11.0,1.5714285714285714,575.0,0.21714400867706302,Low,Launch a win-back campaign with personalized promotions.
CLT_00559,Alger,B2C,Électricité,Paiement à la livraison,1,1867.28,1867.28,4.0,4.0,673.0,0.13557254603906646,Low,Launch a win-back campaign with personalized promotions.
CLT_00560,Tizi Ouzou,B2C,Sanitaire,Paiements par chèque,3,339173.98,113057.99333333333,55.0,18.333333333333332,918.0,0.21376601589205854,Low,Launch a win-back campaign with personalized promotions.
CLT_00561,Alger,B2C,Sanitaire,Paiement à la livraison,1,80234.7,80234.7,1.0,1.0,,0.05450229291034313,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00562,Blida,B2C,Électricité,Paiement à la livraison,2,6113.33,3056.665,2.0,1.0,246.0,0.10095645305247869,Low,Launch a win-back campaign with personalized promotions.
CLT_00563,Tlemcen,B2C,Électricité,Paiement à la livraison,1,834.26,834.26,1.0,1.0,,0.1179355776864371,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00564,M'Sila,B2C,Électricité,Paiement à la livraison,11,16297.689999999999,1481.6081818181817,45.0,4.090909090909091,584.0,0.22237085968438963,Low,Launch a win-back campaign with personalized promotions.
CLT_00565,Tiaret,B2C,Sanitaire,Paiement à la livraison,1,140410.73,140410.73,1.0,1.0,455.0,0.018430790575009733,Low,Launch a win-back campaign with personalized promotions.
CLT_00566,Constantine,B2C,Électricité,Paiement à la livraison,2,33021.14,16510.57,3.0,1.5,,0.10623117507256102,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00567,Adrar,B2C,Sanitaire,Paiement à la livraison,1,40007.94,40007.94,2.0,2.0,797.0,0.046309504091745744,Low,Launch a win-back campaign with personalized promotions.
CLT_00568,Alger,B2C,Électricité,Paiement à la livraison,4,39418.94,9854.735,6.0,1.5,,0.2015458598044393,Low,Send personalized recommendations based on the customer's preferred category.
CLT_00569,Alger,B2C,Électricité,Paiement à la livraison,1,1791.6,1791.6,1.0,1.0,644.0,0.1376034605618324,Low,Launch a win-back campaign with personalized promotions.
CLT_00570,Laghouat,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,,0.06321487895932745,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00571,Saïda,B2C,Électricité,Paiement à la livraison,13,143519.83000000002,11039.986923076924,183.0,14.076923076923077,880.0,0.38709727617557604,Low,Launch a win-back campaign with personalized promotions.
CLT_00572,Alger,B2C,Sanitaire,Paiement à la livraison,2,10567.28,5283.64,7.0,3.5,456.0,0.13290796655372714,Low,Launch a win-back campaign with personalized promotions.
CLT_00573,Mila,B2C,Pièces de rechange pour S.A.V.,Paiement à la livraison,1,3412.71,3412.71,1.0,1.0,,0.15163485456421366,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00574,Blida,B2C,Non catégorisé,Paiement à la livraison,1,24416.88,24416.88,1.0,1.0,,0.08421664075397602,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00575,El Tarf,B2C,Électricité,Paiement à la livraison,1,1791.6,1791.6,1.0,1.0,544.0,0.10421953941262879,Low,Launch a win-back campaign with personalized promotions.
CLT_00576,Alger,B2C,Sanitaire,Paiement à la livraison,1,8146.56,8146.56,1.0,1.0,,0.11366067478210405,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00577,Mascara,B2C,Non catégorisé,Paiement à la livraison,1,119440.3,119440.3,1.0,1.0,,0.03777451217021857,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00578,Mascara,B2C,Sanitaire,Paiement à la livraison,1,20003.97,20003.97,1.0,1.0,,0.07489081396127198,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00579,Alger,B2C,Sanitaire,Paiement à la livraison,1,3820.27,3820.27,1.0,1.0,,0.11858525765058803,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00580,Relizane,B2C,Non catégorisé,Paiement à la livraison,1,140410.73,140410.73,1.0,1.0,,0.02816436371457561,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00581,Jijel,B2C,Électricité,Paiement à la livraison,4,73039.1,18259.775,6.0,1.5,849.0,0.16726910444305604,Low,Launch a win-back campaign with personalized promotions.
CLT_00582,Batna,B2C,Sanitaire,Paiement à la livraison,1,1045.79,1045.79,1.0,1.0,,0.08425962141102798,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00583,Bordj Bou Arreridj,B2C,Sanitaire,CIB / EDAHABIA,1,7594.94,7594.94,1.0,1.0,,0.04967736578777829,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00584,Tizi Ouzou,B2C,Sanitaire,Paiement à la livraison,2,162657.63,81328.815,3.0,1.5,61.0,0.100884155903155,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00585,Tizi Ouzou,B2C,Électricité,Paiement à la livraison,3,28930.08,9643.36,14.0,4.666666666666667,797.0,0.12762198141882247,Low,Launch a win-back campaign with personalized promotions.
CLT_00586,Alger,B2C,Électricité,Paiement à la livraison,1,1157.93,1157.93,1.0,1.0,670.0,0.13782117680092842,Low,Launch a win-back campaign with personalized promotions.
CLT_00587,Alger,B2C,Électricité,Espèces - Bureau E-com,5,13032.66,2606.532,32.0,6.4,,0.14249803733220615,Low,Promote bundles or complementary products to increase basket size.
CLT_00588,Boumerdès,B2C,Sanitaire,Paiement à la livraison,1,80234.7,80234.7,1.0,1.0,762.0,0.03633366956018738,Low,Launch a win-back campaign with personalized promotions.
CLT_00589,El Tarf,B2C,Sanitaire,CIB / EDAHABIA,3,23959.82,7986.606666666667,3.0,1.0,,0.08061358831825402,Low,Send personalized recommendations based on the customer's preferred category.
CLT_00590,Sétif,B2C,Électricité,Paiement à la livraison,2,8458.380000000001,4229.1900000000005,4.0,2.0,,0.085969770505365,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00591,Batna,B2C,Non catégorisé,Paiement à la livraison,2,40523.08,20261.54,3.0,1.5,248.0,0.1329878202813926,Low,Launch a win-back campaign with personalized promotions.
CLT_00592,M'Sila,B2C,Sanitaire,Paiement à la livraison,1,3920.56,3920.56,1.0,1.0,94.0,0.09522180227254258,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00593,Sidi Bel Abbès,B2C,Électricité,Paiement à la livraison,1,2735.27,2735.27,1.0,1.0,644.0,0.14326901656886437,Low,Launch a win-back campaign with personalized promotions.
CLT_00594,Boumerdès,B2C,Électricité,Espèces - Bureau E-com,1,1791.6,1791.6,1.0,1.0,,0.07269823824280469,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00595,Djelfa,B2C,Sanitaire,Paiement à la livraison,1,3555.86,3555.86,1.0,1.0,,0.07915682324169632,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00596,Biskra,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,,0.07285543439675009,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00597,Alger,B2C,Électricité,Paiement à la livraison,3,27626.27,9208.756666666666,85.0,28.333333333333332,,0.14444552280158557,Low,Send personalized recommendations based on the customer's preferred category.
CLT_00598,Tipaza,B2C,Électricité,Paiement à la livraison,1,7385.24,7385.24,1.0,1.0,,0.11050414960094523,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00599,Aïn Defla,B2C,Sanitaire,Paiement à la livraison,1,27352.74,27352.74,1.0,1.0,188.0,0.06251206487037377,Low,Launch a win-back campaign with personalized promotions.
CLT_00600,Alger,B2C,Pièces de rechange pour S.A.V.,CIB / EDAHABIA,2,6701.42,3350.71,5.0,2.5,,0.15767861655510806,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00601,Mascara,B2C,Électricité,Paiement à la livraison,1,3583.21,3583.21,2.0,2.0,455.0,0.10438222471591091,Low,Launch a win-back campaign with personalized promotions.
CLT_00602,Sidi Bel Abbès,B2C,Électricité,Paiement à la livraison,5,14205.189999999999,2841.0379999999996,26.0,5.2,,0.20082896375391657,Low,Promote bundles or complementary products to increase basket size.
CLT_00603,Alger,B2C,Sanitaire,Paiement à la livraison,1,41940.87,41940.87,2.0,2.0,,0.08074623928865936,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00604,Alger,B2C,Électricité,CIB / EDAHABIA,1,7949.67,7949.67,7.0,7.0,585.0,0.09249577635837766,Low,Launch a win-back campaign with personalized promotions.
CLT_00605,Alger,B2C,Non catégorisé,Paiement à la livraison,1,140410.73,140410.73,1.0,1.0,1335.0,0.03583997236320329,Low,Launch a win-back campaign with personalized promotions.
CLT_00606,Tipaza,B2C,Électricité,Paiement à la livraison,1,1924.72,1924.72,1.0,1.0,,0.11659938008647662,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00607,Alger,B2C,Sanitaire,Paiement à la livraison,1,396.61,396.61,1.0,1.0,606.0,0.12209734625788109,Low,Launch a win-back campaign with personalized promotions.
CLT_00608,Adrar,B2C,Non catégorisé,Paiement à la livraison,2,27811.35,13905.675,2.0,1.0,1370.0,0.09554992900174952,Low,Launch a win-back campaign with personalized promotions.
CLT_00609,Djelfa,B2C,Électricité,Paiement à la livraison,6,32832.4,5472.066666666667,16.0,2.6666666666666665,,0.16104884113832277,Low,Promote bundles or complementary products to increase basket size.
CLT_00610,Relizane,B2C,Électricité,CIB / EDAHABIA,2,3641.1,1820.55,2.0,1.0,,0.07651164845994472,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00611,Oran,B2C,Sanitaire,Paiement à la livraison,1,3816.62,3816.62,1.0,1.0,796.0,0.08778246875252513,Low,Launch a win-back campaign with personalized promotions.
CLT_00612,Alger,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,188.0,0.10173675600566516,Low,Launch a win-back campaign with personalized promotions.
CLT_00613,Blida,B2C,Sanitaire,Paiement à la livraison,1,3555.86,3555.86,1.0,1.0,,0.07349553497583196,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00614,Tlemcen,B2C,Électricité,Paiement à la livraison,7,2917.63,416.80428571428575,17.0,2.4285714285714284,489.0,0.18535627410245123,Low,Launch a win-back campaign with personalized promotions.
CLT_00615,Alger,B2C,Sanitaire,Paiement à la livraison,2,14396.66,7198.33,2.0,1.0,703.0,0.12864709890262893,Low,Launch a win-back campaign with personalized promotions.
CLT_00616,Skikda,B2C,Sanitaire,Paiement à la livraison,1,5124.08,5124.08,1.0,1.0,127.0,0.08815240063221956,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00617,Alger,B2C,Pièces de rechange pour S.A.V.,Espèces - Bureau E-com,5,11276.62,2255.324,5.0,1.0,1092.0,0.19604942357196384,Low,Launch a win-back campaign with personalized promotions.
CLT_00618,Guelma,B2C,Électricité,Paiement à la livraison,5,5366.6,1073.3200000000002,11.0,2.2,,0.18042721947633192,Low,Promote bundles or complementary products to increase basket size.
CLT_00619,Alger,B2C,Électricité,Espèces - Bureau E-com,1,847.93,847.93,1.0,1.0,,0.1046185095171926,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00620,Oran,B2C,Électricité,Paiement à la livraison,1,2831.01,2831.01,1.0,1.0,611.0,0.10596124859412458,Low,Launch a win-back campaign with personalized promotions.
CLT_00621,Alger,B2C,Électricité,Paiement à la livraison,13,44017.87,3385.9900000000002,80.0,6.153846153846154,765.0,0.34851069775107896,Low,Launch a win-back campaign with personalized promotions.
CLT_00622,Naâma,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,,0.06737194889739373,Low,Offer a second-purchase discount to encourage repeat buying.
